pk,uid,name,locName_en,accountType,active,orderBlock,sfdcServiceLayer,addresses
8796863102981,0000304123,AERO LIFT DO NOT USE,AERO LIFT DO NOT USE,Distributor,true,true,Refer to Network,8796830007319
8800216743941,0000304124,AERO WHEEL & BRAKE SERVICE CO,AERO WHEEL & BRAKE SERVICE CO,Product/Service Provider,true,false,Refer to Network,8800183517207
8799436636165,0000304125,RAYTHEON SYSTEMS CO DO NOT USE,RAYTHEON SYSTEMS CO DO NOT USE,Product/Service Provider,true,true,Standard,8799403474967
8801449672709,0000304126,TRELLEBORG SEALING SOLUT DO NOT USE,TRELLEBORG SEALING SOLUT DO NOT USE,Owner/Operator,true,true,Refer to Network,8801416380439
8800216678405,0000304128,DO NOT USE YAC  AIRCRAFT INC,DO NOT USE YAC  AIRCRAFT INC,Product/Service Provider,true,true,Refer to Network,8800183746583
8796861235205,0000304129,DO NOT USE CLERO ENTERPRISES INC,DO NOT USE CLERO ENTERPRISES INC,Repair Shop,true,true,Refer to Network,8796828565527
8798200299525,0000304130,SUMMIT AEROSPACE INC,SUMMIT AEROSPACE INC,Repair Shop,true,false,Refer to Network,8798167728151
8798873518085,0000304131,DO NOT USE,DO NOT USE,Product/Service Provider,true,true,Refer to Network,8798840455191
8800888455173,0000304132,DO NOT USE AIRCRAFT SPECIALTIES INC,DO NOT USE AIRCRAFT SPECIALTIES INC,Repair Shop,true,true,Refer to Network,8800855326743
8797744005125,0000304134,DO NOT USE HUPP AEROSPACE DEFENSE,DO NOT USE HUPP AEROSPACE DEFENSE,Owner/Operator,true,true,Refer to Network,8797711138839
8801451147269,0000304135,AAI ENGINEERING SUPPORT DO NOT USE,AAI ENGINEERING SUPPORT DO NOT USE,Dealer,true,true,Comprehensive,8801417625623
8800779632645,0000304136,JGB ENTERPRISES INC,JGB ENTERPRISES INC,Dealer,true,false,Refer to Network,8800746274839
8799210700805,0000304137,GOODRICH CORP DO NOT USE,GOODRICH CORP DO NOT USE,Product/Service Provider,true,true,Refer to Network,8799177375767
8801453375493,0000304138,DO NOT USE JAMAICA AEROSPACE CO,DO NOT USE JAMAICA AEROSPACE CO,Dealer,true,true,Refer to Network,8801419919383
8800779436037,0000304139,GOODYEAR TIRE & RUBBER CO,GOODYEAR TIRE & RUBBER CO,Owner/Operator,true,false,Standard,8800746307607
8797863608325,0000304141,CALIFORNIA DEPT OF FORES DO NOT USE,CALIFORNIA DEPT OF FORES DO NOT USE,US Gov Military Agency,true,true,Refer to Network,8797830807575
8797530259461,0000304142,WD ALLEN INC DO NOT USE,WD ALLEN INC DO NOT USE,Owner/Operator,true,true,Refer to Network,8797497262103
8800557105157,0000304143,AVITEK AEROSPACE INDUSTR DO NOT USE,AVITEK AEROSPACE INDUSTR DO NOT USE,Dealer,true,true,Refer to Network,8800523943959
8799543525381,0000304144,QUALITY AIRCRAFT PARTS INC,QUALITY AIRCRAFT PARTS INC,Product/Service Provider,true,false,Refer to Network,8799510593559
8797865377797,0000304145,ADP AVIATION  INC DO NOT USE,ADP AVIATION  INC DO NOT USE,Product/Service Provider,true,true,Refer to Network,8797832544279
8797865082885,0000304146,DO NOT USE CANADA AVIATION SUPPLY,DO NOT USE CANADA AVIATION SUPPLY,Product/Service Provider,true,true,Refer to Network,8797832183831
8798526668805,0000304147,AVIATION BRAKE SERVICE  INC,AVIATION BRAKE SERVICE  INC,MRO,true,false,Comprehensive,8798493638679
8800218316805,0000304148,DO NOT USE AERO SUPPORT INC,DO NOT USE AERO SUPPORT INC,Product/Service Provider,true,true,Refer to Network,8800185057303
8801452490757,0000304149,ARROW AIR INC DO NOT USE,ARROW AIR INC DO NOT USE,Air Cargo Transporter,true,true,Refer to Network,8801419034647
8800892289029,0000304151,SOUTHERN CROSS AVIATION DO NOT USE,SOUTHERN CROSS AVIATION DO NOT USE,Product/Service Provider,true,true,Standard,8800859127831
8798202724357,0000304152,MIAMI CENTERLINE INC DO NOT USE,MIAMI CENTERLINE INC DO NOT USE,Product/Service Provider,true,true,Comprehensive,8798169726999
8800891535365,0000304153,AGL AVIATION INC DO NOT USE,AGL AVIATION INC DO NOT USE,Owner/Operator,true,true,Standard,8800858308631
8800451231749,0000304154,DO NOT USE AMENTUM SERVICES INC,DO NOT USE AMENTUM SERVICES INC,Product/Service Provider,true,true,Standard,8800417972247
8798765187077,0000304155,DO NOT USE ENTEC NATIONAL INC,DO NOT USE ENTEC NATIONAL INC,Dealer,true,true,Refer to Network,8798732156951
8798877024261,0000304157,INTL AIRCRAFT PARTS DO NOT USE,INTL AIRCRAFT PARTS DO NOT USE,Distributor,true,true,Refer to Network,8798844059671
8798203674629,0000304158,DO NOT USE AAR LANDING GEAR SERVICE,DO NOT USE AAR LANDING GEAR SERVICE,MRO,true,true,Superior,8798171201559
8798532468741,0000304159,AVIATION SOLUTIONS INC,AVIATION SOLUTIONS INC,Product/Service Provider,true,true,Refer to Network,8798499536919
8799214141445,0000304160,NEOSOURCE INC DO NOT USE,NEOSOURCE INC DO NOT USE,Owner/Operator,true,true,Standard,8799181176855
8800221855749,0000304162,VANGUARD AVIATION CORP DO NOT USE,VANGUARD AVIATION CORP DO NOT USE,Service Center,true,true,Refer to Network,8800188629015
8801225867269,0000304163,DO NOT USE DMI AVIATION SALES CORP,DO NOT USE DMI AVIATION SALES CORP,Dealer,true,true,Refer to Network,8801192640535
8796863332357,0000304164,DO NOT USE AIRMARK INTL,DO NOT USE AIRMARK INTL,Product/Service Provider,true,true,Refer to Network,8796830334999
8798446845957,0000304165,DO NOT USE SUN COUNTRY INC,DO NOT USE SUN COUNTRY INC,Commercial Airline,true,true,Superior,8798413815831
8800218644485,0000304166,PRATT & WHITNEY ENGINE S DO NOT USE,PRATT & WHITNEY ENGINE S DO NOT USE,OEM,true,true,Superior,8800185483287
8796527788037,0000304167,DEFENSE SUPPORT SERVICES DO NOT USE,DEFENSE SUPPORT SERVICES DO NOT USE,Distributor,true,true,Refer to Network,8796494856215
8800223559685,0000304168,AIRPARTS CO INC,AIRPARTS CO INC,Dealer,true,false,Comprehensive,8800190332951
8800561561605,0000304169,SPS INC DO NOT USE,SPS INC DO NOT USE,Owner/Operator,true,true,Standard,8800528498711
8801390034949,0000304170,DO NOT USE WENCOR LLC,DO NOT USE WENCOR LLC,Product/Service Provider,true,true,Refer to Network,8801357004823
8797441458181,0000304171,DO NOT USE H&H ASSOCIATES INC,DO NOT USE H&H ASSOCIATES INC,Product/Service Provider,true,true,Refer to Network,8797408428055
8800787595269,0000304172,AAR DISTRIBUTION DO NOT USE,AAR DISTRIBUTION DO NOT USE,MRO,true,true,Superior,8800754335767
8801229602821,0000304173,AVCELLS INC DO NOT USE,AVCELLS INC DO NOT USE,OEM,true,true,Refer to Network,8801196081175
8801224359941,0000304174,JETSPARES INTL INC,JETSPARES INTL INC,Product/Service Provider,true,false,Standard,8801191395351
8798112251909,0000304175,SAFRAN LANDING SYSTEMS WHEEL &,SAFRAN LANDING SYSTEMS WHEEL &,Product/Service Provider,true,false,Comprehensive,8798079254551
8799879102469,0000304176,DO NOT USE HAWK AVIATION SERVICE,DO NOT USE HAWK AVIATION SERVICE,Product/Service Provider,true,true,Refer to Network,8799845974039
8796189130757,0000304177,RM JET MAINTENANCE  INC DO NOT USE,RM JET MAINTENANCE  INC DO NOT USE,Dealer,true,true,Refer to Network,8796156133399
8796435611653,0000304178,DO NOT USE AERO TIRE & TANK LLC,DO NOT USE AERO TIRE & TANK LLC,Owner/Operator,true,true,Refer to Network,8796402745367
8799214272517,0000304179,CBOL CORP DO NOT USE,CBOL CORP DO NOT USE,Dealer,true,true,Standard,8799181013015
8800216973317,0000304180,GOODRICH CORP DO NOT USE,GOODRICH CORP DO NOT USE,MRO,true,true,Refer to Network,8800183648279
8797195075589,0000304181,DO NOT USE HAS AVIATION CORP,DO NOT USE HAS AVIATION CORP,Product/Service Provider,true,true,Refer to Network,8797161947159
8797678206981,0000304182,SOUTHEASTERN AERO SERVICES LTD CO,SOUTHEASTERN AERO SERVICES LTD CO,Repair Shop,true,true,Refer to Network,8797645176855
8797423501317,0000304183,UNIVERSAL AVIATION INTL DO NOT USE,UNIVERSAL AVIATION INTL DO NOT USE,Dealer,true,true,Standard,8797390503959
8798876958725,0000304184,RAPID RIVET & FASTENER C DO NOT USE,RAPID RIVET & FASTENER C DO NOT USE,Distributor,true,true,Refer to Network,8798844157975
8796527853573,0000304185,TECH SERVICES INC DO NOT USE,TECH SERVICES INC DO NOT USE,MRO,true,true,Refer to Network,8796494888983
8797869342725,0000304186,SHELBY AVIATION SERVICES DO NOT USE,SHELBY AVIATION SERVICES DO NOT USE,Owner/Operator,true,true,Refer to Network,8797836312599
8799208964101,0000304187,DO NOT USE NORTHWINGS ACCESSORIES,DO NOT USE NORTHWINGS ACCESSORIES,Product/Service Provider,true,true,Standard,8799175802903
8798873223173,0000304188,DO NOT USE INTERAVIA SPARES & SERVI,DO NOT USE INTERAVIA SPARES & SERVI,Owner/Operator,true,true,Refer to Network,8798839963671
8797531996165,0000304189,DO NOT USE LYNN ELECTRONICS CORP,DO NOT USE LYNN ELECTRONICS CORP,Product/Service Provider,true,true,Refer to Network,8797498998807
8798197481477,0000304190,DO NOT USE DIXIE AEROSPACE,DO NOT USE DIXIE AEROSPACE,Product/Service Provider,true,true,Refer to Network,8798164353047
8796866641925,0000304191,AEROPRODUCTS INC DO NOT USE,AEROPRODUCTS INC DO NOT USE,Repair Shop,true,true,Refer to Network,8796833742871
8799882018821,0000304192,DO NOT USE CARLIN SYSTEMS INC,DO NOT USE CARLIN SYSTEMS INC,Product/Service Provider,true,true,Refer to Network,8799849021463
8800561627141,0000304193,MASTER PRODUCTS CORP DO NOT USE,MASTER PRODUCTS CORP DO NOT USE,Owner/Operator,true,true,Standard,8800528269335
8799884115973,0000304194,NULITE AVIATION CORP DO NOT USE,NULITE AVIATION CORP DO NOT USE,Dealer,true,true,Refer to Network,8799851020311
8797869080581,0000304195,WORLD JET CORP DO NOT USE,WORLD JET CORP DO NOT USE,MRO,true,true,Standard,8797836050455
8797198680069,0000304196,SALA CO DO NOT USE,SALA CO DO NOT USE,Repair Shop,true,true,Refer to Network,8797165715479
8799105286149,0000304197,DO NOT USE FIELDTECH AVIONICS,DO NOT USE FIELDTECH AVIONICS,Dealer,true,true,Refer to Network,8799072092183
8798537121797,0000304198,TECHNICAL CONCEPTS  INC DO NOT USE,TECHNICAL CONCEPTS  INC DO NOT USE,Dealer,true,true,Refer to Network,8798504058903
8796862480389,0000304199,DO NOT USE CHICAGO AIRCRAFT INC,DO NOT USE CHICAGO AIRCRAFT INC,Dealer,true,true,Refer to Network,8796829745175
8800888487941,0000304200,DO NOT USE GLOBAL AIR INC,DO NOT USE GLOBAL AIR INC,Owner/Operator,true,true,Refer to Network,8800855293975
8799878807557,0000304201,DO NOT USE ATS DYNAMICS INC,DO NOT USE ATS DYNAMICS INC,Product/Service Provider,true,true,Refer to Network,8799846072343
8800469352453,0000304202,DO NOT USE AEROSPACE PRODUCTS,DO NOT USE AEROSPACE PRODUCTS,Distributor,true,true,Refer to Network,8800436256791
8798876696581,0000304203,AKD AMERICA INVESTMENT I DO NOT USE,AKD AMERICA INVESTMENT I DO NOT USE,Dealer,true,true,Refer to Network,8798843568151
8800219430917,0000304204,DO NOT USE PALM BEACH AIRCRAFT,DO NOT USE PALM BEACH AIRCRAFT,Repair Shop,true,true,Refer to Network,8800186236951
8796527493125,0000304205,AERO CHIP INC DO NOT USE,AERO CHIP INC DO NOT USE,Distributor,true,true,Refer to Network,8796494462999
8798034067461,0000304206,DO NOT USE ADVANCE AIR SERVICES INC,DO NOT USE ADVANCE AIR SERVICES INC,Product/Service Provider,true,true,Refer to Network,8798001037335
8796863463429,0000304207,DO NOT USE JGILS LLC,DO NOT USE JGILS LLC,Distributor,true,true,Refer to Network,8796830367767
8798202593285,0000304208,GAMIT INTL INC DO NOT USE,GAMIT INTL INC DO NOT USE,Product/Service Provider,true,true,Refer to Network,8798169497623
8798763548677,0000304209,ETA GLOBAL INC DO NOT USE,ETA GLOBAL INC DO NOT USE,Owner/Operator,true,true,Refer to Network,8798730420247
8797534617605,0000304210,NASCO AIRCRAFT BRAKE INC DO NOT USE,NASCO AIRCRAFT BRAKE INC DO NOT USE,Product/Service Provider,true,true,Refer to Network,8797501554711
8797089726469,0000304211,DO NOT USE MITCHELL AVIATION LTD,DO NOT USE MITCHELL AVIATION LTD,Product/Service Provider,true,true,Refer to Network,8797056499735
8799884181509,0000304212,AERO MISSILE COMPONENTS DO NOT USE,AERO MISSILE COMPONENTS DO NOT USE,OEM,true,true,Refer to Network,8799850987543
8796866379781,0000304213,ALPS AVIATION  INC DO NOT USE,ALPS AVIATION  INC DO NOT USE,Dealer,true,true,Standard,8796833579031
8798537187333,0000304214,EUROPEAN LOGISTICS DO NOT USE,EUROPEAN LOGISTICS DO NOT USE,Dealer,true,true,Refer to Network,8798503993367
8797534552069,0000304215,FALCON AEROSPACE DO NOT USE,FALCON AEROSPACE DO NOT USE,Dealer,true,true,Standard,8797501718551
8799883984901,0000304216,AERO SALES GROUP INC DO NOT USE,AERO SALES GROUP INC DO NOT USE,Dealer,true,true,Refer to Network,8799850823703
8800558120965,0000304217,ILN TECHNOLOGIES INC,ILN TECHNOLOGIES INC,Dealer,true,false,Refer to Network,8800525090839
8798534074373,0000304218,DO NOT USE BOEING AEROSPACE OPERATI,DO NOT USE BOEING AEROSPACE OPERATI,OEM,true,true,Superior,8798501011479
8799105318917,0000304220,BOEING COMMERCIAL AIRPLANES,BOEING COMMERCIAL AIRPLANES,OEM,true,false,Superior,8799072583703
8800468107269,0000304221,DO NOT USE,SEE ACCT 313056,01,true,false,OEM,8800435011607
8799102828549,0000304222,BOEING DEFENSE & SPACE G DO NOT USE,BOEING DEFENSE & SPACE G DO NOT USE,OEM,true,true,Superior,8799069700119
8797200220165,0000304223,DO NOT USE BOEING CO,DO NOT USE BOEING CO,OEM,true,true,Superior,8797167091735
8796753330181,0000304224,BOEING CO DO NOT USE,BOEING CO DO NOT USE,OEM,true,true,Superior,8796720201751
8797529210885,0000304226,DO NOT USE HAWKER PACIFIC INC,DO NOT USE HAWKER PACIFIC INC,MRO,true,true,Refer to Network,8797496180759
8796526116869,0000304227,URS FEDERAL SUPPORT SERVICES INC,URS FEDERAL SUPPORT SERVICES INC,Product/Service Provider,true,false,Refer to Network,8796493053975
8797088317445,0000304228,KITCO INC DO NOT USE,KITCO INC DO NOT USE,Distributor,true,true,Refer to Network,8797055254551
8799772016645,0000304229,HOOSIER INDUSTRIAL SUPPL DO NOT USE,HOOSIER INDUSTRIAL SUPPL DO NOT USE,Dealer,true,true,Refer to Network,8799738986519
8798764826629,0000304230,LOCKHEED MARTIN AERONAUTICS CO OEM,LOCKHEED MARTIN AERONAUTICS CO OEM,OEM,true,false,Superior,8798731730967
8798878269445,0000304231,LOCKHEED MARTIN NE&SS,LOCKHEED MARTIN NE&SS,OEM,true,false,Superior,8798844944407
8797756850181,0000304232,DO NOT USE MCDONNELL DOUGLAS CORP,DO NOT USE MCDONNELL DOUGLAS CORP,OEM,true,true,Superior,8797724246039
8797194813445,0000304233,DO NOT USE NAVAL AIR STATION,DO NOT USE NAVAL AIR STATION,US Gov Military Agency,true,true,Comprehensive,8797161914391
8798094262277,0000304234,DO NOT USE THE BOEING CO - LONG,DO NOT USE THE BOEING CO - LONG,OEM,true,true,Superior,8798061461527
8796527460357,0000304235,CHARLES V CLARK CO INC DO NOT USE,CHARLES V CLARK CO INC DO NOT USE,Owner/Operator,true,true,Standard,8796494626839
8798876663813,0000304236,SCIENCE APPLICATIONS INT DO NOT USE,SCIENCE APPLICATIONS INT DO NOT USE,US Gov Military Agency,true,true,Standard,8798843535383
8798535319557,0000304237,DO NOT USE US AIR FORCE,DO NOT USE US AIR FORCE,US Gov Military Agency,true,true,Comprehensive,8798502322199
8800889372677,0000304238,DO NOT USE USAF,DO NOT USE USAF,US Gov Military Agency,true,true,Comprehensive,8800856113175
8799459508229,0000304239,DEPARTMENT OF DEFENSE DO NOT USE,DEPARTMENT OF DEFENSE DO NOT USE,US Gov Military Agency,true,true,Superior,8799426412567
8797430743045,0000304240,BREMBO SPA,BREMBO SPA,Product/Service Provider,true,false,Comprehensive,8797398007831
8798535385093,0000304241,DO NOT USE MITSUBISHI CORP,DO NOT USE MITSUBISHI CORP,Trading Company,true,true,Refer to Network,8798502289431
8796185526277,0000304242,JAS DO NOT USE,JAS DO NOT USE,Commercial Airline,true,true,Superior,8796152692759
8800391135237,0000304243,DO NOT USE,SEE ACCT 303537,01,true,false,Commercial Airline,8800357744663
8798874566661,0000304245,DO NOT USE QANTAS AIRWAYS LTD,DO NOT USE QANTAS AIRWAYS LTD,Commercial Airline,true,true,Superior,8798841733143
8797530193925,0000304246,PT ASIA TEKNINDO SERNEST DO NOT USE,PT ASIA TEKNINDO SERNEST DO NOT USE,Distributor,true,true,Refer to Network,8797497032727
8798093443077,0000304247,XTRA AIRPARTS DO NOT USE,XTRA AIRPARTS DO NOT USE,Dealer,true,true,Refer to Network,8798060380183
8801225932805,0000304248,GOLD COAST AERO ACCESSOR DO NOT USE,GOLD COAST AERO ACCESSOR DO NOT USE,Repair Shop,true,true,Refer to Network,8801192869911
8798103011333,0000304249,MALEV HUNGARIAN AL DO NOT USE,MALEV HUNGARIAN AL DO NOT USE,Commercial Airline,true,true,Refer to Network,8798070046743
8798444683269,0000304250,"DO NOT USE , SEE ACCT 300392","DO NOT USE , SEE ACCT 300392",Dealer,true,true,Refer to Network,8798411980823
8799879069701,0000304251,AIRASIA BERHAD,AIRASIA BERHAD,Regional Airline,true,false,Superior,8799845941271
8797529767941,0000304252,AVIATION TRADING AND LEA DO NOT USE,AVIATION TRADING AND LEA DO NOT USE,Leasing Company,true,true,Standard,8797496803351
8799456591877,0000304254,DO NOT USE,SEE ACCT 417,01,true,false,Product/Service Provider,8799423561751
8798197743621,0000304255,JALUX AMERICAS INC,JALUX AMERICAS INC,Commercial Airline,true,false,Superior,8798164549655
8800218021893,0000304256,PURDUE UNIVERSITY DO NOT USE,PURDUE UNIVERSITY DO NOT USE,Owner/Operator,true,true,Refer to Network,8800184958999
8797529178117,0000304257,DO NOT USE GOODRICH LANDING GEAR,DO NOT USE GOODRICH LANDING GEAR,OEM,true,true,Superior,8797496016919
8796360212485,0000304258,FAR EASTERN CORP,FAR EASTERN CORP,,true,true,,8796327346199
8801456455685,0000304259,FAR EASTERN CORP,FAR EASTERN CORP,,true,true,,8801423261719
8797814161413,0000304260,AM MEX INTL,AM MEX INTL,,true,true,,8797781819415
8798637850629,0000304261,HAINAN AIRLINES,HAINAN AIRLINES,,true,true,,8798604886039
8798481121285,0000304262,AEROLINEAS ARGENTINAS  S A,AEROLINEAS ARGENTINAS  S A,,true,false,,8798448320535
8798821187589,0000304263,AEROLINEAS ARGENTINAS  SA,AEROLINEAS ARGENTINAS  SA,,true,false,,8798788157463
8798148001797,0000304264,SAS COMPONENT GROUP NUF A/S,SAS COMPONENT GROUP NUF A/S,,true,true,,8798114873367
8798769152005,0000304265,ST AEROSPACE SOLUTIONS EUROPE NUF,ST AEROSPACE SOLUTIONS EUROPE NUF,,true,true,,8798735990807
8799826771973,0000304266,DFDS TRANSPOR US INC,DFDS TRANSPOR US INC,,true,true,,8799793676311
8800661110789,0000304267,CATHAY PACIFIC AIRWAYS LTD,CATHAY PACIFIC AIRWAYS LTD,,true,false,,8800627949591
8797479305221,0000304268,CATHAY PACIFIC AIRWAYS LTD,CATHAY PACIFIC AIRWAYS LTD,,true,true,,8797446078487
8796965601285,0000304269,FINNAIR TECHNICAL SERVICES LTD,FINNAIR TECHNICAL SERVICES LTD,,true,true,,8796932538391
8800164937733,0000304270,CHINA AIRLINES LTD,CHINA AIRLINES LTD,,true,true,,8800131874839
8800164216837,0000304271,SUNSHINE SERVICE INTL INC,SUNSHINE SERVICE INTL INC,,true,false,,8800131055639
8799492931589,0000304272,LUXAIR,LUXAIR,,true,true,,8799459966999
8801123172357,0000304273,DO NOT USE LUXAIR,DO NOT USE LUXAIR,Commercial Airline,true,true,Standard,8801090076695
8801224327173,0000304274,DO NOT USE,SEE 300568,01,true,false,Commercial Airline,8801191231511
8797195010053,0000304275,DO NOT USE FIJI AIRWAYS,DO NOT USE FIJI AIRWAYS,Commercial Airline,true,true,Comprehensive,8797161816087
8800836222981,0000304276,AER SPARES TEAM AER LINGUS,AER SPARES TEAM AER LINGUS,,true,true,,8800803389463
8799495028741,0000304278,KUWAIT AIRWAYS,KUWAIT AIRWAYS,,true,true,,8799461965847
8799437979653,0000304279,KUWAIT AIRWAYS,KUWAIT AIRWAYS,Owner/Operator,true,false,Comprehensive,8799404916759
8797145956357,0000304280,SINGAPORE AIRLINES LTD,SINGAPORE AIRLINES LTD,,true,true,,8797112926231
8800219594757,0000304281,DO NOT USE MALAYSIA AIRLINES ANSETT,DO NOT USE MALAYSIA AIRLINES ANSETT,Commercial Airline,true,true,Superior,8800186466327
8800836157445,0000304282,CHINA AVIATION SUPPLIES CORP,CHINA AVIATION SUPPLIES CORP,,true,true,,8800803061783
8797432184837,0000304283,SABENA TECHNICS,SABENA TECHNICS,,true,false,,8797399056407
8798480695301,0000304284,SABENA BELGIAN,SABENA BELGIAN,,true,false,,8798447632407
8800836354053,0000304285,AGRO CROM,AGRO CROM,,true,true,,8800802996247
8800556810245,0000304287,DO NOT USE ROYAL AIR MAROC,DO NOT USE ROYAL AIR MAROC,Commercial Airline,true,true,Comprehensive,8800523747351
8798481350661,0000304288,TUNIS AIR,TUNIS AIR,,true,true,,8798448386071
8801328955397,0000304289,TUNIS AIR,TUNIS AIR,,true,true,,8801295302679
8798532501509,0000304290,AIR MADAGASCAR DO NOT USE,AIR MADAGASCAR DO NOT USE,Commercial Airline,true,true,Standard,8798499569687
8798821515269,0000304291,YUGOSLAV AIRLINES  JAT TRADE,YUGOSLAV AIRLINES  JAT TRADE,,true,true,,8798788517911
8799322046469,0000304292,SR TECHNICS SPAIN SA,SR TECHNICS SPAIN SA,,true,false,,8799288950807
8800097828869,0000304293,KOREAN AIR DO NOT USE,KOREAN AIR DO NOT USE,Commercial Airline,true,true,Superior,8800064765975
8796770172933,0000304294,ALITALIA LINEE AEREE,ALITALIA LINEE AEREE,,true,true,,8796737273879
8797481140229,0000304296,BRITISH AIRWAYS BA0,BRITISH AIRWAYS BA0,,true,false,,8797447979031
8797101850629,0000304297,ST ENGINEERING AEROSPACE SUPPLIES,ST ENGINEERING AEROSPACE SUPPLIES,,true,false,,8797069082647
8796772597765,0000304298,DO NOT USE,SEE ACCT 303832,01,true,false,Owner/Operator,8796739633175
8796810477573,0000304299,KLM ROYAL DUTCH AIRLINES,KLM ROYAL DUTCH AIRLINES,,true,true,,8796777349143
8796289662981,0000304300,MK AIRLINES LTD,MK AIRLINES LTD,,true,true,,8796256731159
8796131000325,0000304301,DANZAS AEI AIR EXPORT,DANZAS AEI AIR EXPORT,,true,true,,8796098035735
8801326497797,0000304302,AIR FRANCE INDUSTRIES,AIR FRANCE INDUSTRIES,,true,true,,8801293238295
8800505167877,0000304303,INDIAN AIRLINES,INDIAN AIRLINES,,true,false,,8800472006679
8798483087365,0000304304,CHINA SOUTHERN AIRLINES,CHINA SOUTHERN AIRLINES,,true,false,,8798450122775
8800113623045,0000304305,CHINA SOUTHERN AIRLINES I&E,CHINA SOUTHERN AIRLINES I&E,,true,true,,8800080625687
8797145923589,0000304306,JAPAN AIRLINE JAL CARGO TERMINAL,JAPAN AIRLINE JAL CARGO TERMINAL,,true,true,,8797112893463
8796131950597,0000304307,RYANAIR LTD,RYANAIR LTD,,true,true,,8796099248151
8797438574597,0000304308,HAINAN HNA AVIATION IMP EXP CO LTD,HAINAN HNA AVIATION IMP EXP CO LTD,,true,true,,8797405511703
8799492603909,0000304309,ANA TRADING,ANA TRADING,,true,false,,8799459541015
8797968924677,0000304311,PT BOURAQ INDONESIA AIRLINES,PT BOURAQ INDONESIA AIRLINES,,true,true,,8797935992855
8801172127749,0000304312,PT BOURAQ INDONESIA AIRLINES,PT BOURAQ INDONESIA AIRLINES,,true,true,,8801138901015
8798040064005,0000304313,ROYAL BRUNEI AIRLINES,ROYAL BRUNEI AIRLINES,,true,true,,8798007230487
8797633085445,0000304314,ROYAL BRUNEI AIRLINES,ROYAL BRUNEI AIRLINES,,true,true,,8797599924247
8798637981701,0000304315,AEROSPACE INDUSTRIES INTL,AEROSPACE INDUSTRIES INTL,,true,true,,8798604754967
8799826706437,0000304316,GARUDA INDONESIAN AIRWAYS,GARUDA INDONESIAN AIRWAYS,,true,true,,8799793414167
8798821482501,0000304317,TACA GROUP AIRLINES,TACA GROUP AIRLINES,,true,true,,8798788354071
8800836485125,0000304318,TRANSAFRIK,TRANSAFRIK,,true,true,,8800803029015
8796130902021,0000304319,JANCO AVIATION PTE LTD,JANCO AVIATION PTE LTD,,true,true,,8796098068503
8798147346437,0000304320,SOUTH AFRICAN AIRWAYS,SOUTH AFRICAN AIRWAYS,,true,false,,8798114250775
8800990756869,0000304321,ACM SERVICE AIRCRAFT COMP MAINT,ACM SERVICE AIRCRAFT COMP MAINT,,true,true,,8800957792279
8800996229125,0000304322,THAI AIRWAYS INTL LTD,THAI AIRWAYS INTL LTD,,true,false,,8800963100695
8797297770501,0000304323,CORSAIR TECHNICAL DPI,CORSAIR TECHNICAL DPI,,true,true,,8797264838679
8800164904965,0000304324,AIR MALTA CO  LTD,AIR MALTA CO  LTD,,true,true,,8800131809303
8797478879237,0000304325,AIR JAMAICA,AIR JAMAICA,,true,true,,8797445783575
8797814194181,0000304326,CYPRUS AIRWAYS LTD,CYPRUS AIRWAYS LTD,,true,true,,8797781065751
8800164872197,0000304327,SCANDINAVIAN AIRLINES SYS DEN,SCANDINAVIAN AIRLINES SYS DEN,,true,true,,8800131743767
8796810444805,0000304328,SCANDINAVIAN AIRLINES SYS DEN,SCANDINAVIAN AIRLINES SYS DEN,,true,true,,8796777414679
8798978572293,0000304329,SAS MATERIAL SUPPLY,SAS MATERIAL SUPPLY,,true,true,,8798945509399
8797814226949,0000304330,VASP BRAZILIAN AIRLINES,VASP BRAZILIAN AIRLINES,,true,true,,8797780967447
8799049187333,0000304331,SINGAPORE PRECISION R&O PTE,SINGAPORE PRECISION R&O PTE,,true,true,,8799016157207
8796810575877,0000304332,LAUDA AIR,LAUDA AIR,,true,true,,8796777611287
8797814325253,0000304333,LAUDA AIR LUFTFAHRTGES,LAUDA AIR LUFTFAHRTGES,,true,true,,8797781950487
8796291661829,0000304334,LAUDA AIR WORKSHOP,LAUDA AIR WORKSHOP,,true,true,,8796258500631
8796130246661,0000304335,CZECHOSLOVAK AIRLINES,CZECHOSLOVAK AIRLINES,,true,false,,8796097282071
8798637752325,0000304336,CZECH AIRLINES,CZECH AIRLINES,,true,true,,8798604820503
8799447711749,0000304337,COMAIR LTD,COMAIR LTD,,true,true,,8799414485015
8800505659397,0000304338,SEA AIR FREIGHT EXPRESS INC,SEA AIR FREIGHT EXPRESS INC,,true,true,,8800472563735
8799826935813,0000304339,GEOLOGISTICS AMERICAS INC,GEOLOGISTICS AMERICAS INC,,true,true,,8799793774615
8800835534853,0000304340,EMIRATES AIRLINES,EMIRATES AIRLINES,,true,false,,8800802439191
8799826345989,0000304341,EMIRATES AIRLINES,EMIRATES AIRLINES,,true,false,,8799793250327
8797479370757,0000304342,EMIRATES AIRLINES,EMIRATES AIRLINES,,true,true,,8797446176791
8796472737797,0000304343,LTU LUFTTRANSPORT SUED DUESS,LTU LUFTTRANSPORT SUED DUESS,,true,true,,8796439674903
8801460125701,0000304345,THOMSON AIRWAYS LTD,THOMSON AIRWAYS LTD,,true,true,,8801426931735
